Weight,Number of Learning Problems, Open State, Final State, Steps, Path
10-90,2, (3-6), (5-5), -1, ->(4-6)->(4-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,2, (4-6), (5-5), -1, ->(4-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,2, (6-6), (6-6), -1, ->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->
10-90,3, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
10-90,3, (2-1), (5-3), -1, ->(2-2)->(2-3)->(2-4)->(3-4)->(4-4)->(4-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (4-1), (4-1), -1, ->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->
10-90,3, (5-1), (5-3), -1, ->(5-2)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (2-2), (5-3), -1, ->(2-3)->(2-4)->(3-4)->(4-4)->(4-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
10-90,3, (5-2), (5-3), -1, ->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (6-2), (6-2), -1, ->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->(6-2)->
10-90,3, (2-3), (5-3), -1, ->(2-4)->(3-4)->(4-4)->(4-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (4-3), (5-3), -1, ->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (5-3), (5-3), -1, ->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (1-4), (1-4), -1, ->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->
10-90,3, (2-4), (5-3), -1, ->(3-4)->(4-4)->(4-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (3-4), (5-3), -1, ->(4-4)->(4-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (4-4), (5-3), -1, ->(4-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (5-4), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,3, (6-4), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,3, (2-5), (1-6), 2, ->(2-6)->
10-90,3, (4-5), (4-6), -1, ->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,3, (5-5), (4-6), -1, ->(4-5)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,3, (6-5), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,3, (2-6), (1-6), 1, ->
10-90,3, (3-6), (4-6), -1, ->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,3, (4-6), (4-6), -1, ->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,3, (6-6), (6-6), -1, ->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->
10-90,4, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
10-90,4, (2-1), (4-6), -1, ->(2-2)->(2-3)->(2-4)->(3-4)->(4-4)->(4-5)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,4, (4-1), (4-1), -1, ->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->
10-90,4, (5-1), (5-2), -1, ->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->
10-90,4, (2-2), (4-6), -1, ->(2-3)->(2-4)->(3-4)->(4-4)->(4-5)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,4, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
10-90,4, (5-2), (5-2), -1, ->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->(5-2)->
10-90,4, (6-2), (6-1), 1, ->
10-90,4, (2-3), (4-6), -1, ->(2-4)->(3-4)->(4-4)->(4-5)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,4, (4-3), (4-3), -1, ->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->
10-90,4, (5-3), (4-3), -1, ->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->(4-3)->
10-90,4, (1-4), (1-4), -1, ->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->(1-4)->
10-90,4, (2-4), (4-6), -1, ->(3-4)->(4-4)->(4-5)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,4, (3-4), (4-6), -1, ->(4-4)->(4-5)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,4, (4-4), (4-6), -1, ->(4-5)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,4, (5-4), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,4, (6-4), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,4, (2-5), (1-6), 2, ->(2-6)->
