Weight,Number of Learning Problems, Open State, Final State, Steps, Path
10-90,2, (4-3), (3-3), -1, ->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
10-90,2, (5-3), (3-3), -1, ->(4-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
10-90,2, (6-3), (3-3), -1, ->(5-3)->(4-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
10-90,2, (7-3), (3-3), -1, ->(6-3)->(5-3)->(4-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
10-90,2, (1-4), (1-3), -1, ->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->
10-90,2, (2-4), (2-4), -1, ->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->
10-90,2, (3-4), (3-6), -1, ->(3-5)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->
10-90,2, (6-4), (7-4), -1, ->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->
10-90,2, (7-4), (7-4), -1, ->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->
10-90,2, (1-5), (1-7), 2, ->(1-6)->
10-90,2, (3-5), (3-6), -1, ->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->
10-90,2, (5-5), (5-5), -1, ->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,2, (6-5), (7-4), -1, ->(6-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->
10-90,2, (1-6), (1-7), 1, ->
10-90,2, (3-6), (3-6), -1, ->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->(3-6)->
10-90,2, (4-6), (4-6), -1, ->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->(4-6)->
10-90,2, (6-6), (7-4), -1, ->(6-5)->(6-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->
10-90,2, (7-6), (7-6), -1, ->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->
10-90,2, (2-7), (1-7), 1, ->
10-90,2, (3-7), (3-7), -1, ->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->(3-7)->
10-90,2, (4-7), (5-7), -1, ->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->
10-90,2, (5-7), (4-7), -1, ->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->(5-7)->(4-7)->
10-90,2, (7-7), (7-6), -1, ->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->
10-90,3, (1-1), (1-4), -1, ->(1-2)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->
10-90,3, (2-1), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,3, (3-1), (2-2), -1, ->(2-1)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,3, (4-1), (5-1), -1, ->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->
10-90,3, (5-1), (5-1), -1, ->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->(5-1)->
10-90,3, (6-1), (6-1), -1, ->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->
10-90,3, (1-2), (1-3), -1, ->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->
10-90,3, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,3, (4-2), (4-2), -1, ->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->(4-2)->
10-90,3, (7-2), (7-2), -1, ->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->
10-90,3, (1-3), (1-4), -1, ->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->
10-90,3, (3-3), (3-3), -1, ->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
10-90,3, (4-3), (3-3), -1, ->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
10-90,3, (5-3), (5-3), -1, ->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
10-90,3, (6-3), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,3, (7-3), (7-2), -1, ->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->(7-2)->
10-90,3, (1-4), (1-3), -1, ->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->
10-90,3, (2-4), (2-4), -1, ->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->
10-90,3, (3-4), (4-6), -1, ->(3-5)->(3-6)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->
10-90,3, (6-4), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,3, (7-4), (6-4), -1, ->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->(6-4)->
10-90,3, (1-5), (1-7), 2, ->(1-6)->
10-90,3, (3-5), (4-7), -1, ->(3-6)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->
