Weight,Number of Learning Problems, Open State, Final State, Steps, Path
10-90,2500, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2500, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2500, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2500, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2500, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2500, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2500, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2500, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2500, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2500, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2500, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2500, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2500, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (1-5), (1-7), 2, ->(1-6)->
10-90,2500, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2500, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (1-6), (1-7), 1, ->
10-90,2500, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2500, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2500, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (2-7), (1-7), 1, ->
10-90,2500, (3-7), (1-7), 2, ->(2-7)->
10-90,2500, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2500, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2500, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2600, (2-1), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2600, (3-1), (2-2), -1, ->(2-1)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2600, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2600, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2600, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2600, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2600, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2600, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2600, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2600, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2600, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2600, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2600, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2600, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2600, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (1-5), (1-7), 2, ->(1-6)->
10-90,2600, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2600, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (1-6), (1-7), 1, ->
10-90,2600, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2600, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2600, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2600, (2-7), (1-7), 1, ->
10-90,2600, (3-7), (1-7), 2, ->(2-7)->
10-90,2600, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2600, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2600, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2700, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2700, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2700, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2700, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2700, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2700, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2700, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2700, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2700, (7-2), (6-4), -1, ->(7-3)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->
10-90,2700, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2700, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2700, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2700, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2700, (6-3), (6-4), -1, ->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->
10-90,2700, (7-3), (6-3), -1, ->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->
10-90,2700, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2700, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2700, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2700, (6-4), (6-3), -1, ->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->
10-90,2700, (7-4), (7-4), -1, ->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->(7-4)->
10-90,2700, (1-5), (1-7), 2, ->(1-6)->
10-90,2700, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2700, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2700, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2700, (1-6), (1-7), 1, ->
10-90,2700, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2700, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2700, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2700, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2700, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2700, (2-7), (1-7), 1, ->
10-90,2700, (3-7), (1-7), 2, ->(2-7)->
10-90,2700, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2700, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2700, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2800, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2800, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2800, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2800, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2800, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2800, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2800, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2800, (7-2), (1-7), 11, ->(7-3)->(6-3)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2800, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2800, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2800, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2800, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (7-3), (1-7), 10, ->(6-3)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2800, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2800, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2800, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (1-5), (1-7), 2, ->(1-6)->
10-90,2800, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2800, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (1-6), (1-7), 1, ->
10-90,2800, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2800, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2800, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2800, (2-7), (1-7), 1, ->
10-90,2800, (3-7), (1-7), 2, ->(2-7)->
10-90,2800, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2800, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2800, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2900, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2900, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2900, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2900, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2900, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2900, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2900, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2900, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2900, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2900, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2900, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2900, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2900, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2900, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2900, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (1-5), (1-7), 2, ->(1-6)->
10-90,2900, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2900, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (1-6), (1-7), 1, ->
10-90,2900, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2900, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2900, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2900, (2-7), (1-7), 1, ->
10-90,2900, (3-7), (1-7), 2, ->(2-7)->
10-90,2900, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2900, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2900, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,3000, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,3000, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,3000, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,3000, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,3000, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,3000, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,3000, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,3000, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,3000, (7-2), (6-4), -1, ->(7-3)->(7-4)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->
10-90,3000, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,3000, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,3000, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,3000, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,3000, (6-3), (6-4), -1, ->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->
10-90,3000, (7-3), (6-3), -1, ->(7-4)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->
10-90,3000, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,3000, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,3000, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,3000, (6-4), (6-3), -1, ->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->
10-90,3000, (7-4), (6-4), -1, ->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->(6-3)->(6-4)->
10-90,3000, (1-5), (1-7), 2, ->(1-6)->
10-90,3000, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,3000, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
